playerName,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Ryan Stack,8,0,2,0,0,0,1,0,1,1,0,0,0,0,1,2
Jabari Smith,8,1,2,0,0,0,1,0,1,1,0,0,0,0,1,2
Robert Parish,8,1,3,0,0,0,0,0,1,2,0,0,0,0,0,3
Tracy Moore,8,1,3,0,1,0,1,0,0,0,0,0,0,0,0,3
Reggie Geary,8,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2
Cedric Simmons,8,0,2,0,0,0,0,0,1,1,0,0,0,0,1,2
Jamel Thomas,8,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2
Goga Bitadze,8,1,2,0,0,0,0,0,1,1,0,0,0,0,1,3
Jeff Sheppard,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
R.J. Hunter,8,1,2,0,1,0,0,0,0,1,0,0,0,0,0,2
Billy Thomas,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
Damone Brown,8,1,3,0,0,0,0,0,0,1,0,0,0,0,1,2
Elmer Bennett,8,0,2,0,1,0,1,0,0,0,1,0,0,1,0,2
Malachi Richardson,8,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2
Kay Felder,8,1,3,0,0,0,1,0,0,1,1,0,0,0,0,3
Jamison Brewer,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Dan Langhi,8,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2
Brett Szabo,8,0,1,0,0,0,0,0,1,2,0,0,0,0,1,2
Nate Driggers,8,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Spud Webb,8,1,3,0,0,0,0,0,0,0,1,0,0,1,1,3
Stacey King,8,1,2,0,0,0,0,1,1,2,0,0,0,0,1,2
Daniel Hamilton,8,1,2,0,1,0,0,0,1,2,1,0,0,0,0,2
Brandon Williams,8,0,3,0,0,0,0,0,0,1,0,0,0,0,1,2
Brandon Paul,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
Paul Davis,8,1,2,0,0,0,0,0,1,1,0,0,0,0,1,2
Brandon Hunter,8,1,2,0,0,0,1,1,1,2,0,0,0,0,1,3
Steve Goodrich,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Aaron Harrison,8,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2
DeJuan Wheat,8,1,3,0,0,0,0,0,0,0,1,0,0,0,0,3
Erick Green,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3
Oleksiy Pecherov,8,1,3,0,1,0,0,0,1,2,0,0,0,0,1,3
Davon Reed,8,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2
Darrun Hilliard,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3
Nicolás Brussino,8,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2
Justin Williams,8,1,2,0,0,0,1,1,1,3,0,0,0,0,1,3
Daryl Macon,8,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2
T.J. Leaf,8,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3
Xavier Silas,8,0,3,0,1,0,0,0,0,1,0,0,0,0,1,2
Patricio Garino,8,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
Predrag Savović,8,1,3,0,0,0,1,0,0,0,0,0,0,0,1,3
William Cunningham,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
Miroslav Raduljica,8,1,2,0,0,0,1,1,1,2,0,0,0,0,1,3
Toby Bailey,8,1,2,0,0,0,1,0,0,1,0,0,0,0,1,3
Caleb Swanigan,8,0,2,0,0,0,0,0,2,2,0,0,0,0,1,2
Jeff Trepagnier,8,1,3,0,0,0,0,0,0,1,0,0,0,0,0,2
Derrick Walton,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Frankie King,8,1,2,0,0,0,0,0,1,2,0,0,0,0,1,2
Will Cherry,8,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1
Bryce Cotton,8,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3
Peyton Siva,8,0,2,0,1,0,0,0,0,0,1,0,0,0,1,2
Jaylen Hoard,8,1,2,0,0,0,0,1,1,2,0,0,0,0,1,3
Morris Almond,8,1,2,0,0,0,0,0,0,1,0,0,0,0,1,3
Henry Ellenson,8,1,3,0,1,0,0,0,2,2,0,0,0,0,0,4
Evric Gray,8,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2
Sean Singletary,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
Carl Thomas,7,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2
Luke Schenscher,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Jared Reiner,7,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1
Tahjere McCall,7,2,3,0,1,0,1,0,1,1,0,0,0,0,2,4
Jordan Adams,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
James Southerland,7,1,3,0,1,0,0,0,2,2,0,0,0,0,0,3
James White,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Sheldon Mac,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Stevin Smith,7,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1
B.J. Johnson,7,1,2,0,0,0,0,0,1,1,0,0,0,0,0,3
Steve Hamer,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2
Jack Cooley,7,0,2,0,0,1,1,1,1,2,0,0,0,0,1,2
Jared Terrell,7,0,2,0,1,0,0,0,0,0,0,0,0,0,1,2
Malik Hairston,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Armon Johnson,7,1,2,0,0,0,0,0,0,1,1,0,0,0,0,3
Antoine Rigaudeau,7,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1
Kiwane Lemorris Garris,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Jerome Jordan,7,1,1,0,0,0,0,1,1,2,0,0,0,0,1,2
Brad Lohaus,7,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
Chris Clemons,7,1,4,1,3,0,0,0,0,0,0,0,0,0,0,4
Matt Costello,7,0,1,0,0,0,0,0,2,2,0,0,0,0,1,1
Carldell Johnson,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1
Malcolm Thomas,7,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1
Josh Selby,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Esteban Batista,7,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1
Jermareo Davidson,7,1,3,0,0,0,0,0,1,1,0,0,0,0,1,3
Shavlik Randolph,7,0,1,0,0,0,1,1,1,2,0,0,0,0,1,2
Charles O'Bannon,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Edy Tavares,7,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2
James Young,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
JaJuan Johnson,7,1,3,0,0,0,0,0,1,1,0,0,0,0,0,3
Drew Gordon,7,0,2,0,0,0,0,0,1,2,0,0,0,0,0,1
Bernard James,7,0,1,0,0,0,0,0,1,2,0,0,0,0,1,2
James Thomas,7,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1
Torraye Braggs,7,0,1,0,0,0,0,1,1,2,0,0,0,0,1,2
Gabe Vincent,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2
Maceo Baston,7,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2
Marcus Brown,7,1,3,0,1,0,0,0,0,0,0,0,0,0,1,3
Mario Kasun,7,1,2,0,0,0,0,1,1,2,0,0,0,0,2,2
Jordan Mickey,7,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2
Marshall Plumlee,7,0,1,0,0,0,1,0,1,2,0,0,0,0,1,1
Emanuel Terry,7,1,2,0,0,0,1,1,1,2,0,1,0,0,1,3
Rubén Wolkowyski,7,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1
Anthony Avent,7,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1
Lazar Hayward,7,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2
Gigi Datome,7,1,3,0,1,0,0,0,1,1,0,0,0,0,0,3
A.J. Bramlett,7,0,2,0,0,0,0,1,1,2,0,0,0,0,1,1
Aleksandar Djordjevic,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
Rakeem Christmas,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2
Amal McCaskill,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Michael Hawkins,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Rich Manning,7,1,3,0,0,0,0,0,0,1,0,0,0,0,1,2
Zach Norvell,7,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2
Vince Edwards,7,0,2,0,2,0,0,0,0,1,0,0,0,0,0,1
Coby Karl,7,0,2,0,0,0,0,0,1,1,1,0,0,0,0,2
Haywood Highsmith,7,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1
William Avery,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2
Yuta Watanabe,7,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2
Reggie Jordan,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2
Micheal Williams,7,0,2,0,0,1,1,0,0,0,1,0,0,0,1,2
Deonte Burton,7,1,2,0,1,0,0,0,1,1,0,0,0,0,0,2
Reece Gaines,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Rayjon Tucker,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3
Paul Watson,7,0,2,0,1,0,0,0,1,1,0,0,0,0,0,2
Joe Young,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,3
Johnathan Motley,7,1,3,0,0,0,1,0,1,2,0,0,0,0,1,4
Damien Inglis,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Chris Silva,7,1,1,0,0,0,1,1,1,2,0,0,0,0,1,3
Alex Acker,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2
Darington Hobson,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0
Nick Johnson,7,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2
Derrick Dial,7,1,3,0,0,0,0,0,1,1,0,0,0,0,0,3
Joe Chealey,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Andre Brown,7,1,2,0,0,0,0,0,1,2,0,0,0,0,0,2
Tyshawn Taylor,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
A.J. Hammons,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2
Ángel Delgado,7,0,2,0,0,0,1,1,1,2,0,0,0,0,1,1
Pops Mensah-Bonsu,7,1,2,0,0,0,1,1,1,2,0,0,0,0,1,2
Donny Marshall,7,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2
Juwan Morgan,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Amir Coffey,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Desmon Farmer,7,0,2,0,1,0,0,0,0,0,1,0,0,0,0,2
D.J. Strawberry,7,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
Alando Tucker,7,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4
Darius Washington,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Donell Taylor,7,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Wenyen Gabriel,7,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2
Awvee Storey,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2
Jason Sasser,6,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2
Josh Davis,6,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2
Priest Lauderdale,6,1,2,0,0,0,1,0,1,1,0,0,0,1,1,3
Justin Harper,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Paul Shirley,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Willie Warren,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
Thomas Gardner,6,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2
Herb Williams,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Tibor Pleiß,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2
Lavor Postell,6,0,2,0,0,1,1,0,0,0,0,0,0,0,0,3
William Howard,6,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0
Will Conroy,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Quinndary Weatherspoon,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
John Coker,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Ben Hansbrough,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
John Holland,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
J.R. Giddens,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Noel Felix,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1
Boniface N'Dong,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2
Darnell Jackson,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2
Tamar Slay,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Ennis Whatley,6,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
John Edwards,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
DeMarco Johnson,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Oshae Brissett,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Terance Mann,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
Stephen Howard,6,1,2,0,0,0,1,0,0,1,0,0,0,0,1,3
Maalik Wayns,6,0,3,0,1,0,0,0,0,0,1,0,0,0,1,2
Naz Mitrou-Long,6,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
Leon Smith,6,0,1,0,0,0,1,0,1,2,0,0,0,0,0,2
Dean Oliver,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1
Yinka Dare,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Horace Jenkins,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2
Hassan Adams,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2
Ernest Brown,6,0,2,0,0,0,1,0,1,2,0,0,0,1,1,1
Patrick Christopher,6,0,3,0,1,0,0,0,1,1,0,0,0,0,1,1
Makhtar N'Diaye,6,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1
Yante Maten,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1
Solomon Alabi,6,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1
Kebu Stewart,6,0,1,0,0,1,1,0,1,2,0,0,0,0,0,2
Mustafa Shakur,6,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2
Paul Grant,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Justin James,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Eric Leckner,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Eddie Basden,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2
Alton Ford,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2
James Michael McAdoo,6,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Antonio Harvey,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2
Mark Bradtke,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Jared Cunningham,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2
Greg Graham,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,3
Arvydas Macijauskas,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Devon Hall,6,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1
Toure' Murry,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
God Shammgod,6,0,2,0,0,1,1,0,0,0,1,0,0,1,1,3
Dexter Pittman,6,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2
Kyle Alexander,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Melvin Sanders,6,1,2,0,0,0,0,0,1,1,0,0,0,0,1,2
Craig Brackins,6,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Vic Law,6,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2
Anthony Bowie,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Robert Archibald,6,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1
Trey Johnson,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
Chris Owens,6,2,3,0,0,0,0,1,0,1,0,0,0,1,0,4
Donnie Boyce,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2
Joe Crispin,6,1,3,0,1,0,0,0,0,0,1,0,0,0,0,3
Andrae Patterson,6,1,2,0,0,0,0,0,0,1,0,0,0,0,1,2
George Zídek,6,0,2,0,0,0,1,0,1,1,0,0,0,0,1,2
Khyri Thomas,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
Gerald Brown,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Scott Brooks,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Dwayne Jones,6,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1
Jacob Wiley,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Ha Seung-Jin,6,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Marial Shayok,6,0,3,0,1,0,1,0,1,1,0,0,0,0,1,2
Mario Bennett,6,1,2,0,0,0,0,1,1,2,0,0,0,0,1,3
Julyan Stone,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Arinze Onuaku,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Randolph Childress,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Marcus Vinicius,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Harold Jamison,6,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
Hamed Haddadi,6,0,1,0,0,0,0,0,1,2,0,0,0,0,1,2
Sean Higgins,6,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0
Gabe Pruitt,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Tom Chambers,6,0,2,0,0,0,0,0,1,1,0,0,0,0,1,1
Jamaal Franklin,6,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Viacheslav Kravtsov,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2
Adonis Thomas,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
Louis King,5,0,2,0,1,0,0,0,0,1,0,0,0,0,1,2
Tim Young,5,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2
Andreas Glyniadakis,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Jerel McNeal,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Troy Bell,5,0,3,0,0,0,0,0,0,0,0,0,0,1,1,1
Tim James,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Tim Kempton,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ignas Brazdeikis,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
Josh Reaves,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2
Vernon Macklin,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
Zhou Qi,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Lou Roe,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2
George King,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Bob McCann,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
Aaron Jackson,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Thanasis Antetokounmpo,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Etdrick Bohannon,5,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
Tornike Shengelia,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Adam Harrington,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Guerschon Yabusele,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
Antonius Cleveland,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Keith Appling,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Grant Jerrett,5,0,3,0,1,0,0,0,0,1,0,0,0,0,1,2
Tony Bobbitt,5,1,2,0,1,0,0,0,1,1,0,0,0,0,0,2
Fab Melo,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Litterial Green,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Alize Johnson,5,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1
Kevin Salvadori,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Kalin Lucas,5,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1
Aaron Miles,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Vincent Poirier,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
Alvin Sims,5,1,2,0,0,0,1,0,0,1,1,0,0,1,0,2
J.P. Macura,5,1,3,0,1,0,0,0,1,1,0,0,0,0,0,2
Victor Alexander,5,1,3,0,0,0,0,0,1,1,0,0,0,0,0,2
Jarell Eddie,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
David Stockton,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2
Igor Rakočević,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Malcolm Miller,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Melvin Frazier,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Carrick Felix,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Derrick Alston,5,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0
Shayne Whittington,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
Shawnelle Scott,5,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1
Dontae' Jones,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,2
Jalen Lecque,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
John Salley,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Elias Harris,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D.J. Mbenga,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Matt Steigenga,5,0,2,0,1,0,1,0,1,1,1,0,0,1,0,1
Randolph Morris,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Devin Gray,5,0,2,0,0,0,1,0,0,1,0,0,0,0,1,2
Ratko Varda,5,2,3,0,0,1,1,0,1,1,0,0,0,1,3,5
Maurice Ager,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Shane Heal,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
Mike Hall,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1
Shane Edwards,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
C.J. Wilcox,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Marcus Paige,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2
Dexter Boney,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2
Dijon Thompson,5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Marcus Landry,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2
Marcus Derrickson,5,1,3,0,1,0,0,0,0,1,0,0,0,0,0,4
Dionte Christmas,5,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2
James Augustine,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Marcus Georges-Hunt,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Ruben Boumtje-Boumtje,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Dean Wade,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Norm Richardson,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Cedric Jackson,5,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
Rubén Garcés,5,0,1,0,0,0,0,1,1,2,0,0,0,0,1,1
Olumide Oyedeji,5,0,1,0,0,0,0,0,1,2,0,0,0,0,1,1
Stephen Zimmerman,5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Nemanja Nedović,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Brandon Armstrong,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Darrin Hancock,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Patrick O'Bryant,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2
Elmore Spencer,5,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Damir Markota,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Soumaila Samake,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Mouhamed Sene,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2
Dwayne Schintzius,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Martin Lewis,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Kirk Penney,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris King,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Trevor Winter,4,0,0,0,0,0,0,1,2,3,0,0,0,0,5,0
Robert Werdann,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Cheikh Samb,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Russ Smith,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Amile Jefferson,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Kosta Perović,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Andre Dawkins,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jarnell Stokes,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2
Trey Thompkins,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
Kirk Haston,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Andre Emmett,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Roger Powell,4,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
Chimezie Metu,4,0,2,0,0,0,0,0,1,1,0,0,0,0,0,2
Matt Mooney,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
James Cotton,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2
Andy Rautins,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
Korleone Young,4,1,3,0,1,0,0,0,0,1,0,0,0,0,1,4
Jonathan Kerner,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Tyler Honeycutt,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Devin Green,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Mfiondu Kabengele,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,3
Othello Hunter,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Yaroslav Korolev,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Dell Demps,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Pape Sy,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Horacio Llamas,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2
Yuta Tabuse,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1
Ndudi Ebi,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
KZ Okpala,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
